0,20.949499999999997
0,20.949499999999997
1,20.949499999999997
2,20.949499999999997
3,20.949499999999997
4,20.949499999999997
5,20.949499999999997
6,20.949499999999997
7,21.2718
8,21.2718
9,21.2718
10,21.2718
11,21.594099999999997
12,21.594099999999997
13,21.9164
14,21.9164
15,21.9164
16,22.238699999999998
17,22.238699999999998
18,22.561
19,22.561
20,22.561
21,22.8833
22,22.8833
23,23.205599999999997
24,23.205599999999997
25,23.205599999999997
26,23.5279
27,23.850199999999997
28,23.850199999999997
29,23.850199999999997
30,24.1725
31,24.1725
32,24.494799999999998
33,24.817099999999996
34,24.817099999999996
35,24.817099999999996
36,25.1394
37,25.1394
38,25.461699999999997
39,25.461699999999997
40,25.784
41,25.784
42,26.106299999999997
43,26.106299999999997
44,26.4286
45,26.4286
46,26.4286
47,26.750899999999998
48,26.750899999999998
49,27.073199999999996
50,27.3955
51,27.3955
52,27.3955
53,27.717799999999997
54,28.0401
55,28.0401
56,28.0401
57,28.362399999999997
58,28.6847
59,28.6847
60,28.6847
61,29.006999999999998
62,29.006999999999998
63,29.329299999999996
64,29.329299999999996
65,29.6516
66,29.6516
67,29.973899999999997
68,29.973899999999997
69,30.2962
70,30.2962
71,30.2962
72,30.618499999999997
73,30.618499999999997
74,30.940799999999996
75,30.940799999999996
76,31.263099999999998
77,31.263099999999998
78,31.263099999999998
79,31.585399999999996
80,31.585399999999996
81,31.9077
82,31.9077
83,32.23
84,32.23
85,32.23
86,32.552299999999995
87,32.552299999999995
88,32.552299999999995
89,32.8746
90,32.8746
91,33.1969
92,33.1969
93,33.1969
94,33.5192
95,33.5192
96,33.841499999999996
97,33.841499999999996
98,34.163799999999995
99,33.841499999999996
100,34.163799999999995
101,34.4861
102,34.4861
103,34.4861
104,34.8084
105,34.8084
106,34.8084
107,35.1307
108,35.1307
109,35.1307
110,35.452999999999996
111,35.452999999999996
112,35.452999999999996
113,35.775299999999994
114,35.775299999999994
115,35.775299999999994
116,36.0976
117,36.0976
118,36.0976
119,36.0976
120,36.4199
121,36.4199
122,36.7422
123,36.7422
124,36.7422
125,37.064499999999995
126,37.064499999999995
127,37.064499999999995
128,37.064499999999995
129,37.386799999999994
130,37.386799999999994
131,37.386799999999994
132,37.7091
133,37.7091
134,37.7091
135,38.0314
136,38.0314
137,38.0314
138,38.0314
139,38.353699999999996
140,38.353699999999996
141,38.353699999999996
142,38.675999999999995
143,38.675999999999995
144,38.675999999999995
145,38.675999999999995
146,38.9983
147,38.9983
148,38.9983
149,38.9983
150,39.3206
151,39.3206
152,39.3206
153,39.3206
154,39.6429
155,39.6429
156,39.6429
157,39.6429
158,39.965199999999996
159,39.965199999999996
160,39.965199999999996
161,39.965199999999996
162,40.287499999999994
163,40.287499999999994
164,40.287499999999994
165,40.287499999999994
166,40.287499999999994
167,40.6098
168,40.6098
169,40.6098
170,40.9321
171,40.6098
172,40.9321
173,40.9321
174,40.9321
175,41.2544
176,41.2544
177,41.2544
178,41.2544
179,41.2544
180,41.2544
181,41.576699999999995
182,41.576699999999995
183,41.576699999999995
184,41.576699999999995
185,41.898999999999994
186,41.898999999999994
187,41.898999999999994
188,41.898999999999994
189,41.898999999999994
190,42.2213
191,42.2213
192,42.2213
193,42.2213
194,42.2213
195,42.2213
196,42.5436
197,42.5436
198,42.5436
199,42.5436
200,42.865899999999996
201,42.865899999999996
202,42.865899999999996
203,42.865899999999996
204,42.865899999999996
205,42.865899999999996
206,43.188199999999995
207,43.188199999999995
208,43.188199999999995
209,43.188199999999995
210,43.188199999999995
211,43.51049999999999
212,43.51049999999999
213,43.51049999999999
214,43.51049999999999
215,43.51049999999999
216,43.51049999999999
217,43.51049999999999
218,43.51049999999999
219,43.8328
220,43.8328
221,43.8328
222,43.8328
223,43.8328
224,43.8328
225,43.8328
226,44.1551
227,44.1551
228,44.1551
229,44.1551
230,44.1551
231,44.477399999999996
232,44.477399999999996
233,44.477399999999996
234,44.477399999999996
235,44.477399999999996
236,44.477399999999996
237,44.477399999999996
238,44.799699999999994
239,44.799699999999994
240,44.799699999999994
241,44.799699999999994
242,44.799699999999994
243,44.799699999999994
244,44.799699999999994
245,44.799699999999994
246,45.122
247,45.122
248,45.122
249,45.122
250,45.122
251,45.122
252,45.122
253,45.4443
254,45.4443
255,45.4443
256,45.4443
257,45.4443
258,45.4443
259,45.4443
260,45.4443
261,45.7666
262,45.7666
263,45.7666
264,45.7666
265,45.7666
266,45.7666
267,45.7666
268,45.7666
269,46.088899999999995
270,45.7666
271,45.7666
272,46.088899999999995
273,46.088899999999995
274,46.088899999999995
275,46.088899999999995
276,46.088899999999995
277,46.088899999999995
278,46.411199999999994
279,46.088899999999995
280,46.411199999999994
281,46.411199999999994
282,46.411199999999994
283,46.411199999999994
284,46.411199999999994
285,46.411199999999994
286,46.411199999999994
287,46.411199999999994
288,46.411199999999994
289,46.7335
290,46.411199999999994
291,46.7335
292,46.7335
293,46.7335
294,46.7335
295,46.7335
296,46.7335
297,46.7335
298,46.7335
299,46.7335
